transaction_id,basket_id,transaction_date,transaction_time,customer_id,store_id,product_id,quantity,unit_selling_price,discount_amount,sales_amount,day_of_week
T000056607,B00020847,2024-09-23,19:54:34,C01258,S017,P0165,1,150,0,150,月
T000056608,B00020848,2025-02-15,16:07:00,C01480,S004,P0034,1,220,0,220,土
T000056609,B00020848,2025-02-15,16:07:00,C01480,S004,P0049,1,150,0,150,土
T000056610,B00020849,2025-01-01,21:56:45,C01119,S001,P0045,1,150,0,150,水
T000056611,B00020849,2025-01-01,21:56:45,C01119,S001,P0140,1,450,0,450,水
T000056612,B00020850,2025-04-05,19:11:10,C00744,S005,P0053,1,250,0,250,土
T000056613,B00020850,2025-04-05,19:11:10,C00744,S005,P0038,1,130,0,130,土
T000056614,B00020850,2025-04-05,19:11:10,C00744,S005,P0029,2,160,0,320,土
T000056615,B00020851,2025-05-02,20:24:42,C00264,S005,P0126,2,350,0,700,金
T000056616,B00020851,2025-05-02,20:24:42,C00264,S005,P0112,1,200,0,200,金
T000056617,B00020851,2025-05-02,20:24:42,C00264,S005,P0065,1,150,0,150,金
T000056618,B00020852,2024-12-23,20:44:35,C00528,S018,P0163,1,160,0,160,月
T000056619,B00020852,2024-12-23,20:44:35,C00528,S018,P0183,1,280,0,280,月
T000056620,B00020853,2025-08-20,17:10:55,C01277,S017,P0047,3,160,0,480,水
T000056621,B00020853,2025-08-20,17:10:55,C01277,S017,P0156,1,187,33,187,水
T000056622,B00020853,2025-08-20,17:10:55,C01277,S017,P0036,1,220,0,220,水
T000056623,B00020853,2025-08-20,17:10:55,C01277,S017,P0048,1,150,0,150,水
T000056624,B00020854,2025-09-22,17:29:15,C01586,S017,P0158,2,700,0,1400,月
T000056625,B00020854,2025-09-22,17:29:15,C01586,S017,P0131,1,270,0,270,月
T000056626,B00020855,2025-09-10,10:35:36,C00983,S009,P0158,1,700,0,700,水
T000056627,B00020855,2025-09-10,10:35:36,C00983,S009,P0107,1,200,0,200,水
T000056628,B00020855,2025-09-10,10:35:36,C00983,S009,P0132,3,260,0,780,水
T000056629,B00020856,2025-01-01,10:22:05,C01536,S009,P0151,1,280,0,280,水
T000056630,B00020856,2025-01-01,10:22:05,C01536,S009,P0008,1,90,0,90,水
T000056631,B00020857,2024-07-24,10:54:02,C00722,S005,P0024,1,150,0,150,水
T000056632,B00020857,2024-07-24,10:54:02,C00722,S005,P0102,1,500,0,500,水
T000056633,B00020857,2024-07-24,10:54:02,C00722,S005,P0173,1,170,0,170,水
T000056634,B00020857,2024-07-24,10:54:02,C00722,S005,P0187,1,150,0,150,水
T000056635,B00020858,2025-05-24,22:33:34,C01448,S019,P0126,1,350,0,350,土
T000056636,B00020858,2025-05-24,22:33:34,C01448,S019,P0111,1,280,0,280,土
T000056637,B00020859,2025-01-21,21:37:11,C00678,S014,P0021,1,120,30,120,火
T000056638,B00020859,2025-01-21,21:37:11,C00678,S014,P0084,1,280,0,280,火
T000056639,B00020859,2025-01-21,21:37:11,C00678,S014,P0026,1,160,0,160,火
T000056640,B00020859,2025-01-21,21:37:11,C00678,S014,P0110,1,280,0,280,火
T000056641,B00020860,2025-06-28,17:37:59,C01987,S002,P0169,1,135,15,135,土
T000056642,B00020860,2025-06-28,17:37:59,C01987,S002,P0030,1,150,0,150,土
T000056643,B00020860,2025-06-28,17:37:59,C01987,S002,P0092,1,400,0,400,土
T000056644,B00020860,2025-06-28,17:37:59,C01987,S002,P0090,1,400,0,400,土
T000056645,B00020860,2025-06-28,17:37:59,C01987,S002,P0056,1,150,0,150,土
T000056646,B00020861,2025-03-07,16:25:51,C00332,S002,P0108,1,200,0,200,金
T000056647,B00020861,2025-03-07,16:25:51,C00332,S002,P0063,1,300,0,300,金
T000056648,B00020861,2025-03-07,16:25:51,C00332,S002,P0106,1,280,0,280,金
T000056649,B00020862,2025-03-26,17:58:47,C01428,S018,P0155,3,250,0,750,水
T000056650,B00020862,2025-03-26,17:58:47,C01428,S018,P0104,2,500,0,1000,水
T000056651,B00020863,2025-07-03,10:40:20,C01521,S009,P0151,1,280,0,280,木
T000056652,B00020864,2024-06-12,14:59:47,C00468,S020,P0158,1,700,0,700,水
T000056653,B00020864,2024-06-12,14:59:47,C00468,S020,P0033,1,220,0,220,水
T000056654,B00020864,2024-06-12,14:59:47,C00468,S020,P0047,1,160,0,160,水
T000056655,B00020865,2024-07-21,18:10:11,C00090,S010,P0174,1,160,0,160,日
T000056656,B00020865,2024-07-21,18:10:11,C00090,S010,P0047,2,160,0,320,日
T000056657,B00020865,2024-07-21,18:10:11,C00090,S010,P0034,2,220,0,440,日
T000056658,B00020866,2024-11-27,15:03:16,C01315,S010,P0122,1,350,0,350,水
T000056659,B00020866,2024-11-27,15:03:16,C01315,S010,P0047,3,160,0,480,水
T000056660,B00020866,2024-11-27,15:03:16,C01315,S010,P0036,3,220,0,660,水
T000056661,B00020866,2024-11-27,15:03:16,C01315,S010,P0181,1,220,0,220,水
T000056662,B00020867,2025-01-06,09:00:59,C00368,S016,P0108,1,200,0,200,月
T000056663,B00020867,2025-01-06,09:00:59,C00368,S016,P0062,1,150,0,150,月
T000056664,B00020867,2025-01-06,09:00:59,C00368,S016,P0106,2,280,0,560,月
T000056665,B00020868,2024-09-25,21:17:29,C00827,S006,P0133,1,150,0,150,水
T000056666,B00020868,2024-09-25,21:17:29,C00827,S006,P0161,3,280,0,840,水
T000056667,B00020869,2024-05-11,19:17:29,C00136,S010,P0176,1,160,0,160,土
T000056668,B00020869,2024-05-11,19:17:29,C00136,S010,P0084,1,280,0,280,土
T000056669,B00020869,2024-05-11,19:17:29,C00136,S010,P0130,1,280,0,280,土
T000056670,B00020870,2024-04-02,09:26:46,C01360,S004,P0003,1,140,0,140,火
T000056671,B00020870,2024-04-02,09:26:46,C01360,S004,P0064,1,250,0,250,火
T000056672,B00020870,2024-04-02,09:26:46,C01360,S004,P0179,1,550,0,550,火
T000056673,B00020870,2024-04-02,09:26:46,C01360,S004,P0008,1,90,0,90,火
T000056674,B00020871,2024-04-17,16:54:32,C01022,S020,P0133,1,150,0,150,水
T000056675,B00020871,2024-04-17,16:54:32,C01022,S020,P0050,1,150,0,150,水
T000056676,B00020871,2024-04-17,16:54:32,C01022,S020,P0156,1,220,0,220,水
T000056677,B00020871,2024-04-17,16:54:32,C01022,S020,P0105,1,530,0,530,水
T000056678,B00020872,2025-05-01,09:31:02,C01497,S004,P0052,1,280,0,280,木
T000056679,B00020872,2025-05-01,09:31:02,C01497,S004,P0036,1,220,0,220,木
T000056680,B00020873,2026-02-14,17:12:53,C01662,S019,P0054,1,150,0,150,土
T000056681,B00020874,2025-11-01,17:24:10,C01953,S004,P0037,1,150,0,150,土
T000056682,B00020874,2025-11-01,17:24:10,C01953,S004,P0015,1,160,0,160,土
T000056683,B00020874,2025-11-01,17:24:10,C01953,S004,P0052,1,280,0,280,土
T000056684,B00020875,2025-05-27,12:42:51,C01330,S007,P0108,2,200,0,400,火
T000056685,B00020875,2025-05-27,12:42:51,C01330,S007,P0106,1,280,0,280,火
T000056686,B00020876,2024-05-26,18:12:24,C00905,S020,P0126,1,350,0,350,日
T000056687,B00020876,2024-05-26,18:12:24,C00905,S020,P0184,1,180,20,180,日
T000056688,B00020876,2024-05-26,18:12:24,C00905,S020,P0096,1,230,0,230,日
T000056689,B00020876,2024-05-26,18:12:24,C00905,S020,P0111,1,280,0,280,日
T000056690,B00020876,2024-05-26,18:12:24,C00905,S020,P0159,1,700,0,700,日
T000056691,B00020876,2024-05-26,18:12:24,C00905,S020,P0051,1,250,0,250,日
T000056692,B00020877,2024-04-23,14:15:38,C01804,S016,P0033,1,220,0,220,火
T000056693,B00020877,2024-04-23,14:15:38,C01804,S016,P0052,2,280,0,560,火
T000056694,B00020878,2025-04-20,12:24:02,C01742,S011,P0132,1,247,13,247,日
T000056695,B00020878,2025-04-20,12:24:02,C01742,S011,P0161,1,280,0,280,日
T000056696,B00020879,2024-06-22,16:13:49,C00322,S007,P0171,1,150,0,150,土
T000056697,B00020879,2024-06-22,16:13:49,C00322,S007,P0052,1,280,0,280,土
T000056698,B00020879,2024-06-22,16:13:49,C00322,S007,P0041,2,170,0,340,土
T000056699,B00020880,2025-12-20,09:05:18,C00368,S003,P0154,1,250,0,250,土
T000056700,B00020880,2025-12-20,09:05:18,C00368,S003,P0105,1,530,0,530,土
T000056701,B00020881,2025-03-21,20:21:07,C01575,S005,P0052,3,280,0,840,金
T000056702,B00020881,2025-03-21,20:21:07,C01575,S005,P0041,1,170,0,170,金
T000056703,B00020882,2024-08-03,22:56:19,C00894,S018,P0159,1,700,0,700,土
T000056704,B00020882,2024-08-03,22:56:19,C00894,S018,P0014,1,160,0,160,土
T000056705,B00020883,2024-12-22,15:37:20,C00313,S013,P0037,1,150,0,150,日
T000056706,B00020883,2024-12-22,15:37:20,C00313,S013,P0095,1,230,0,230,日
T000056707,B00020884,2024-04-22,11:40:28,C01685,S012,P0028,1,100,0,100,月
T000056708,B00020884,2024-04-22,11:40:28,C01685,S012,P0007,1,110,0,110,月
T000056709,B00020885,2025-03-09,17:44:27,C00075,S013,P0067,2,130,0,260,日
T000056710,B00020885,2025-03-09,17:44:27,C00075,S013,P0164,1,152,8,152,日
T000056711,B00020886,2025-02-21,09:50:29,C00775,S018,P0010,1,110,0,110,金
T000056712,B00020886,2025-02-21,09:50:29,C00775,S018,P0012,1,130,0,130,金
T000056713,B00020886,2025-02-21,09:50:29,C00775,S018,P0134,1,250,0,250,金
T000056714,B00020887,2024-09-11,16:23:02,C00257,S007,P0130,1,280,0,280,水
T000056715,B00020888,2025-12-24,19:41:37,C00405,S013,P0127,1,550,0,550,水
T000056716,B00020888,2025-12-24,19:41:37,C00405,S013,P0110,1,280,0,280,水
T000056717,B00020889,2025-11-16,10:21:26,C00363,S004,P0084,1,280,0,280,日
T000056718,B00020889,2025-11-16,10:21:26,C00363,S004,P0150,1,380,0,380,日
T000056719,B00020889,2025-11-16,10:21:26,C00363,S004,P0149,1,380,0,380,日
T000056720,B00020889,2025-11-16,10:21:26,C00363,S004,P0145,1,400,0,400,日
T000056721,B00020889,2025-11-16,10:21:26,C00363,S004,P0148,1,350,0,350,日
T000056722,B00020889,2025-11-16,10:21:26,C00363,S004,P0008,1,90,0,90,日
T000056723,B00020889,2025-11-16,10:21:26,C00363,S004,P0142,1,120,0,120,日
T000056724,B00020889,2025-11-16,10:21:26,C00363,S004,P0181,1,220,0,220,日
T000056725,B00020890,2025-12-27,13:49:09,C01429,S019,P0032,3,220,0,660,土
T000056726,B00020890,2025-12-27,13:49:09,C01429,S019,P0048,1,150,0,150,土
T000056727,B00020890,2025-12-27,13:49:09,C01429,S019,P0001,1,140,0,140,土
T000056728,B00020890,2025-12-27,13:49:09,C01429,S019,P0156,1,220,0,220,土
T000056729,B00020890,2025-12-27,13:49:09,C01429,S019,P0141,1,213,37,213,土
T000056730,B00020890,2025-12-27,13:49:09,C01429,S019,P0176,1,160,0,160,土
T000056731,B00020890,2025-12-27,13:49:09,C01429,S019,P0132,1,260,0,260,土
T000056732,B00020891,2024-07-28,15:07:20,C01587,S008,P0158,1,700,0,700,日
T000056733,B00020891,2024-07-28,15:07:20,C01587,S008,P0134,1,250,0,250,日
T000056734,B00020892,2025-12-13,15:37:34,C01455,S001,P0154,1,250,0,250,土
T000056735,B00020892,2025-12-13,15:37:34,C01455,S001,P0047,1,152,8,152,土
T000056736,B00020892,2025-12-13,15:37:34,C01455,S001,P0041,1,170,0,170,土
T000056737,B00020893,2024-06-25,19:55:43,C00842,S019,P0126,1,350,0,350,火
T000056738,B00020893,2024-06-25,19:55:43,C00842,S019,P0183,1,280,0,280,火
T000056739,B00020893,2024-06-25,19:55:43,C00842,S019,P0011,1,130,0,130,火
T000056740,B00020894,2025-02-02,21:58:10,C01635,S020,P0100,1,220,0,220,日
T000056741,B00020894,2025-02-02,21:58:10,C01635,S020,P0044,1,120,30,120,日
T000056742,B00020894,2025-02-02,21:58:10,C01635,S020,P0036,1,220,0,220,日
T000056743,B00020895,2025-09-27,13:02:37,C00485,S003,P0149,1,380,0,380,土
T000056744,B00020895,2025-09-27,13:02:37,C00485,S003,P0108,1,200,0,200,土
T000056745,B00020895,2025-09-27,13:02:37,C00485,S003,P0106,2,280,0,560,土
T000056746,B00020896,2025-02-09,16:33:48,C00838,S003,P0038,1,130,0,130,日
T000056747,B00020897,2025-02-18,15:23:20,C00811,S020,P0054,3,135,15,405,火
T000056748,B00020897,2025-02-18,15:23:20,C00811,S020,P0080,1,300,0,300,火
T000056749,B00020897,2025-02-18,15:23:20,C00811,S020,P0110,1,280,0,280,火
T000056750,B00020897,2025-02-18,15:23:20,C00811,S020,P0039,3,170,0,510,火
T000056751,B00020897,2025-02-18,15:23:20,C00811,S020,P0118,2,350,0,700,火
T000056752,B00020898,2024-07-30,14:23:24,C01180,S007,P0037,1,150,0,150,火
T000056753,B00020898,2024-07-30,14:23:24,C01180,S007,P0022,1,150,0,150,火
T000056754,B00020898,2024-07-30,14:23:24,C01180,S007,P0165,1,150,0,150,火
T000056755,B00020899,2024-07-09,12:46:29,C00805,S013,P0127,1,550,0,550,火
T000056756,B00020899,2024-07-09,12:46:29,C00805,S013,P0113,1,280,0,280,火
T000056757,B00020900,2024-11-07,22:57:15,C01187,S011,P0160,1,550,0,550,木
T000056758,B00020900,2024-11-07,22:57:15,C01187,S011,P0130,1,280,0,280,木
T000056759,B00020901,2025-04-02,07:05:54,C01255,S015,P0100,3,220,0,660,水
T000056760,B00020901,2025-04-02,07:05:54,C01255,S015,P0016,1,150,0,150,水
T000056761,B00020902,2024-05-02,15:52:24,C00732,S006,P0037,1,150,0,150,木
T000056762,B00020902,2024-05-02,15:52:24,C00732,S006,P0049,1,150,0,150,木
T000056763,B00020903,2025-04-13,14:39:24,C01555,S014,P0174,1,160,0,160,日
T000056764,B00020903,2025-04-13,14:39:24,C01555,S014,P0071,3,320,0,960,日
T000056765,B00020903,2025-04-13,14:39:24,C01555,S014,P0036,1,220,0,220,日
T000056766,B00020903,2025-04-13,14:39:24,C01555,S014,P0095,1,230,0,230,日
T000056767,B00020904,2025-12-16,15:43:27,C00601,S015,P0119,1,400,0,400,火
T000056768,B00020904,2025-12-16,15:43:27,C00601,S015,P0107,1,200,0,200,火
T000056769,B00020904,2025-12-16,15:43:27,C00601,S015,P0120,1,220,0,220,火
T000056770,B00020904,2025-12-16,15:43:27,C00601,S015,P0016,1,150,0,150,火
T000056771,B00020904,2025-12-16,15:43:27,C00601,S015,P0174,1,160,0,160,火
T000056772,B00020905,2025-05-21,19:48:19,C01683,S015,P0104,1,500,0,500,水
T000056773,B00020906,2024-06-20,10:19:48,C00229,S001,P0006,1,110,0,110,木
T000056774,B00020906,2024-06-20,10:19:48,C00229,S001,P0079,1,280,0,280,木
T000056775,B00020906,2024-06-20,10:19:48,C00229,S001,P0108,1,200,0,200,木
T000056776,B00020906,2024-06-20,10:19:48,C00229,S001,P0131,1,270,0,270,木
T000056777,B00020906,2024-06-20,10:19:48,C00229,S001,P0106,1,280,0,280,木
T000056778,B00020907,2025-02-16,17:14:34,C00518,S019,P0109,1,300,0,300,日
T000056779,B00020907,2025-02-16,17:14:34,C00518,S019,P0106,1,280,0,280,日
T000056780,B00020908,2024-10-21,21:14:43,C01974,S008,P0178,1,180,0,180,月
T000056781,B00020908,2024-10-21,21:14:43,C01974,S008,P0048,1,150,0,150,月
T000056782,B00020908,2024-10-21,21:14:43,C01974,S008,P0040,1,150,0,150,月
T000056783,B00020908,2024-10-21,21:14:43,C01974,S008,P0015,1,160,0,160,月
T000056784,B00020908,2024-10-21,21:14:43,C01974,S008,P0146,1,450,0,450,月
T000056785,B00020909,2024-03-29,12:09:00,C00699,S015,P0159,1,665,35,665,金
T000056786,B00020909,2024-03-29,12:09:00,C00699,S015,P0132,1,260,0,260,金
T000056787,B00020910,2025-01-17,17:24:45,C01990,S001,P0116,2,255,45,510,金
T000056788,B00020910,2025-01-17,17:24:45,C01990,S001,P0107,1,200,0,200,金
T000056789,B00020910,2025-01-17,17:24:45,C01990,S001,P0106,1,280,0,280,金
T000056790,B00020911,2026-02-12,17:06:02,C01438,S012,P0126,1,350,0,350,木
T000056791,B00020911,2026-02-12,17:06:02,C01438,S012,P0110,1,280,0,280,木
T000056792,B00020911,2026-02-12,17:06:02,C01438,S012,P0163,1,160,0,160,木
T000056793,B00020911,2026-02-12,17:06:02,C01438,S012,P0046,1,150,0,150,木
T000056794,B00020912,2024-09-08,08:55:47,C00659,S003,P0063,1,300,0,300,日
T000056795,B00020912,2024-09-08,08:55:47,C00659,S003,P0018,1,150,0,150,日
T000056796,B00020912,2024-09-08,08:55:47,C00659,S003,P0161,1,280,0,280,日
T000056797,B00020912,2024-09-08,08:55:47,C00659,S003,P0049,1,150,0,150,日
T000056798,B00020912,2024-09-08,08:55:47,C00659,S003,P0034,1,220,0,220,日
T000056799,B00020913,2025-08-17,15:30:11,C00832,S016,P0134,1,250,0,250,日
T000056800,B00020914,2025-10-30,15:07:48,C01286,S001,P0050,1,150,0,150,木
T000056801,B00020914,2025-10-30,15:07:48,C01286,S001,P0165,1,150,0,150,木
T000056802,B00020914,2025-10-30,15:07:48,C01286,S001,P0041,1,170,0,170,木
T000056803,B00020914,2025-10-30,15:07:48,C01286,S001,P0104,1,500,0,500,木
T000056804,B00020914,2025-10-30,15:07:48,C01286,S001,P0156,1,220,0,220,木
T000056805,B00020915,2026-02-16,18:47:51,C00071,S005,P0135,1,280,0,280,月
T000056806,B00020916,2024-09-18,13:49:35,C01340,S018,P0033,1,220,0,220,水
T000056807,B00020916,2024-09-18,13:49:35,C01340,S018,P0136,1,350,0,350,水
T000056808,B00020916,2024-09-18,13:49:35,C01340,S018,P0049,1,150,0,150,水
T000056809,B00020917,2025-04-19,14:00:34,C00850,S009,P0115,1,250,0,250,土
T000056810,B00020917,2025-04-19,14:00:34,C00850,S009,P0052,3,280,0,840,土
T000056811,B00020917,2025-04-19,14:00:34,C00850,S009,P0095,1,230,0,230,土
T000056812,B00020918,2025-09-22,19:49:20,C01970,S016,P0064,1,250,0,250,月
T000056813,B00020918,2025-09-22,19:49:20,C01970,S016,P0187,1,150,0,150,月
T000056814,B00020919,2025-07-31,22:09:55,C01224,S020,P0126,2,350,0,700,木
T000056815,B00020919,2025-07-31,22:09:55,C01224,S020,P0110,2,280,0,560,木
T000056816,B00020919,2025-07-31,22:09:55,C01224,S020,P0006,1,110,0,110,木
T000056817,B00020920,2025-06-11,22:07:57,C01518,S007,P0167,2,180,0,360,水
T000056818,B00020920,2025-06-11,22:07:57,C01518,S007,P0014,1,160,0,160,水
T000056819,B00020921,2025-05-17,22:31:00,C01786,S006,P0073,2,350,0,700,土
T000056820,B00020921,2025-05-17,22:31:00,C01786,S006,P0061,1,200,0,200,土
T000056821,B00020921,2025-05-17,22:31:00,C01786,S006,P0110,1,280,0,280,土
T000056822,B00020921,2025-05-17,22:31:00,C01786,S006,P0104,1,500,0,500,土
T000056823,B00020921,2025-05-17,22:31:00,C01786,S006,P0160,1,550,0,550,土
T000056824,B00020921,2025-05-17,22:31:00,C01786,S006,P0156,1,220,0,220,土
T000056825,B00020922,2025-04-02,14:28:15,C00477,S013,P0062,1,150,0,150,水
T000056826,B00020922,2025-04-02,14:28:15,C00477,S013,P0047,2,160,0,320,水
T000056827,B00020922,2025-04-02,14:28:15,C00477,S013,P0034,1,220,0,220,水
T000056828,B00020923,2025-02-03,22:46:36,C00768,S010,P0062,1,150,0,150,月
T000056829,B00020923,2025-02-03,22:46:36,C00768,S010,P0179,1,550,0,550,月
T000056830,B00020923,2025-02-03,22:46:36,C00768,S010,P0057,1,200,0,200,月
T000056831,B00020924,2026-02-04,11:58:43,C00639,S010,P0060,1,180,0,180,水
T000056832,B00020925,2026-02-13,15:21:38,C01479,S015,P0155,1,238,12,238,金
T000056833,B00020925,2026-02-13,15:21:38,C01479,S015,P0105,1,530,0,530,金
T000056834,B00020926,2025-01-29,11:58:28,C01599,S003,P0073,1,350,0,350,水
T000056835,B00020926,2025-01-29,11:58:28,C01599,S003,P0044,1,150,0,150,水
T000056836,B00020926,2025-01-29,11:58:28,C01599,S003,P0036,1,220,0,220,水
T000056837,B00020927,2024-04-26,15:08:58,C01041,S003,P0052,1,280,0,280,金
T000056838,B00020927,2024-04-26,15:08:58,C01041,S003,P0034,3,198,22,594,金
T000056839,B00020928,2024-12-10,09:24:48,C00553,S012,P0066,1,213,37,213,火
T000056840,B00020928,2024-12-10,09:24:48,C00553,S012,P0112,1,190,10,190,火
T000056841,B00020928,2024-12-10,09:24:48,C00553,S012,P0179,1,550,0,550,火
T000056842,B00020928,2024-12-10,09:24:48,C00553,S012,P0057,1,200,0,200,火
T000056843,B00020929,2025-08-31,18:40:35,C00668,S006,P0008,1,90,0,90,日
T000056844,B00020930,2024-12-27,07:00:56,C00079,S006,P0106,1,280,0,280,金
T000056845,B00020931,2025-03-03,13:31:32,C00181,S016,P0037,1,150,0,150,月
T000056846,B00020931,2025-03-03,13:31:32,C00181,S016,P0177,1,150,0,150,月
T000056847,B00020932,2025-03-09,12:42:12,C01227,S013,P0126,1,350,0,350,日
T000056848,B00020932,2025-03-09,12:42:12,C01227,S013,P0111,1,280,0,280,日
T000056849,B00020933,2024-09-07,09:49:05,C00324,S012,P0159,1,700,0,700,土
T000056850,B00020933,2024-09-07,09:49:05,C00324,S012,P0134,1,250,0,250,土
T000056851,B00020934,2025-06-09,19:09:01,C01819,S018,P0160,1,550,0,550,月
T000056852,B00020934,2025-06-09,19:09:01,C01819,S018,P0132,1,260,0,260,月
T000056853,B00020935,2024-12-19,10:42:10,C01983,S015,P0158,1,700,0,700,木
T000056854,B00020935,2024-12-19,10:42:10,C01983,S015,P0060,1,180,0,180,木
T000056855,B00020936,2025-07-24,09:54:06,C01751,S001,P0082,1,213,37,213,木
T000056856,B00020936,2025-07-24,09:54:06,C01751,S001,P0093,1,350,0,350,木
T000056857,B00020936,2025-07-24,09:54:06,C01751,S001,P0071,1,320,0,320,木
T000056858,B00020936,2025-07-24,09:54:06,C01751,S001,P0062,1,150,0,150,木
T000056859,B00020937,2024-12-14,18:06:59,C01444,S005,P0089,1,160,0,160,土
T000056860,B00020937,2024-12-14,18:06:59,C01444,S005,P0125,1,350,0,350,土
T000056861,B00020937,2024-12-14,18:06:59,C01444,S005,P0138,1,380,0,380,土
T000056862,B00020937,2024-12-14,18:06:59,C01444,S005,P0079,1,280,0,280,土
T000056863,B00020937,2024-12-14,18:06:59,C01444,S005,P0131,1,230,40,230,土
T000056864,B00020937,2024-12-14,18:06:59,C01444,S005,P0174,1,160,0,160,土
T000056865,B00020937,2024-12-14,18:06:59,C01444,S005,P0034,1,220,0,220,土
T000056866,B00020938,2025-05-27,16:11:35,C00660,S017,P0052,1,280,0,280,火
T000056867,B00020938,2025-05-27,16:11:35,C00660,S017,P0036,3,220,0,660,火
T000056868,B00020939,2024-10-06,20:08:02,C00205,S014,P0087,1,300,0,300,日
T000056869,B00020939,2024-10-06,20:08:02,C00205,S014,P0044,3,150,0,450,日
T000056870,B00020939,2024-10-06,20:08:02,C00205,S014,P0036,1,220,0,220,日
T000056871,B00020940,2024-05-24,10:58:05,C01610,S010,P0126,1,350,0,350,金
T000056872,B00020940,2024-05-24,10:58:05,C01610,S010,P0188,1,280,0,280,金
T000056873,B00020940,2024-05-24,10:58:05,C01610,S010,P0106,1,280,0,280,金
T000056874,B00020941,2024-08-25,20:53:57,C01368,S019,P0136,1,350,0,350,日
T000056875,B00020941,2024-08-25,20:53:57,C01368,S019,P0106,1,280,0,280,日
T000056876,B00020942,2025-01-16,10:30:31,C01255,S019,P0122,1,350,0,350,木
T000056877,B00020942,2025-01-16,10:30:31,C01255,S019,P0140,1,450,0,450,木
T000056878,B00020942,2025-01-16,10:30:31,C01255,S019,P0095,1,230,0,230,木
T000056879,B00020943,2024-11-10,22:42:24,C01686,S009,P0079,2,280,0,560,日
T000056880,B00020943,2024-11-10,22:42:24,C01686,S009,P0050,1,150,0,150,日
T000056881,B00020943,2024-11-10,22:42:24,C01686,S009,P0058,1,200,0,200,日
T000056882,B00020943,2024-11-10,22:42:24,C01686,S009,P0162,1,400,0,400,日
T000056883,B00020943,2024-11-10,22:42:24,C01686,S009,P0027,1,100,0,100,日
T000056884,B00020943,2024-11-10,22:42:24,C01686,S009,P0123,1,250,0,250,日
T000056885,B00020944,2025-07-24,18:28:31,C01169,S013,P0158,1,700,0,700,木
T000056886,B00020944,2025-07-24,18:28:31,C01169,S013,P0058,2,200,0,400,木
T000056887,B00020944,2025-07-24,18:28:31,C01169,S013,P0005,1,140,0,140,木
T000056888,B00020945,2025-06-21,19:27:39,C00816,S020,P0019,1,150,0,150,土
T000056889,B00020945,2025-06-21,19:27:39,C00816,S020,P0141,1,250,0,250,土
T000056890,B00020945,2025-06-21,19:27:39,C00816,S020,P0065,1,150,0,150,土
T000056891,B00020946,2025-01-08,18:49:44,C00646,S012,P0141,1,250,0,250,水
T000056892,B00020947,2026-02-19,17:20:11,C01668,S019,P0037,1,150,0,150,木
T000056893,B00020947,2026-02-19,17:20:11,C01668,S019,P0068,1,170,0,170,木
T000056894,B00020948,2025-07-29,13:59:56,C00600,S001,P0169,1,150,0,150,火
T000056895,B00020948,2025-07-29,13:59:56,C00600,S001,P0153,1,250,0,250,火
T000056896,B00020948,2025-07-29,13:59:56,C00600,S001,P0019,3,150,0,450,火
T000056897,B00020948,2025-07-29,13:59:56,C00600,S001,P0040,1,150,0,150,火
T000056898,B00020948,2025-07-29,13:59:56,C00600,S001,P0129,1,150,0,150,火
T000056899,B00020949,2024-10-12,16:40:43,C01888,S005,P0155,1,250,0,250,土
T000056900,B00020949,2024-10-12,16:40:43,C01888,S005,P0105,1,530,0,530,土
T000056901,B00020950,2024-11-23,19:16:55,C00752,S017,P0097,1,220,0,220,土
T000056902,B00020951,2025-08-15,18:07:32,C00388,S016,P0170,1,180,0,180,金
T000056903,B00020951,2025-08-15,18:07:32,C00388,S016,P0046,1,150,0,150,金
T000056904,B00020951,2025-08-15,18:07:32,C00388,S016,P0034,1,198,22,198,金
T000056905,B00020952,2025-09-25,16:00:43,C01851,S005,P0159,1,700,0,700,木
T000056906,B00020952,2025-09-25,16:00:43,C01851,S005,P0130,1,280,0,280,木
T000056907,B00020953,2024-09-07,09:41:08,C01130,S006,P0026,1,160,0,160,土
T000056908,B00020953,2024-09-07,09:41:08,C01130,S006,P0162,1,320,80,320,土
T000056909,B00020953,2024-09-07,09:41:08,C01130,S006,P0130,1,280,0,280,土
T000056910,B00020954,2025-04-24,20:06:45,C01381,S011,P0174,1,160,0,160,木
T000056911,B00020954,2025-04-24,20:06:45,C01381,S011,P0061,1,200,0,200,木
T000056912,B00020955,2025-11-13,16:53:36,C00473,S015,P0033,1,220,0,220,木
T000056913,B00020955,2025-11-13,16:53:36,C00473,S015,P0049,1,150,0,150,木
T000056914,B00020956,2025-08-13,20:42:09,C01895,S020,P0049,1,128,22,128,水
T000056915,B00020957,2024-07-27,21:38:34,C01732,S015,P0159,1,700,0,700,土
T000056916,B00020957,2024-07-27,21:38:34,C01732,S015,P0134,1,250,0,250,土
T000056917,B00020958,2024-05-12,19:37:38,C00871,S002,P0160,2,550,0,1100,日
T000056918,B00020959,2025-12-09,08:01:03,C01578,S001,P0134,3,250,0,750,火
T000056919,B00020959,2025-12-09,08:01:03,C01578,S001,P0161,1,280,0,280,火
T000056920,B00020960,2024-09-15,20:32:52,C01353,S008,P0109,3,300,0,900,日
T000056921,B00020960,2024-09-15,20:32:52,C01353,S008,P0106,1,280,0,280,日
T000056922,B00020961,2024-07-15,15:34:43,C01543,S007,P0126,1,350,0,350,月
