inventory_date,store_id,product_id,stock_quantity,reorder_point,safety_stock,days_of_supply,last_replenishment_date
2026-02-28,S005,P0131,6,2,1,13.0,2026-02-19
2026-02-28,S005,P0132,0,2,1,0.0,2026-02-28
2026-02-28,S005,P0133,0,2,1,0.0,2026-02-19
2026-02-28,S005,P0134,1,2,1,6.0,2026-02-26
2026-02-28,S005,P0135,0,2,1,0.0,2026-02-25
2026-02-28,S005,P0136,4,2,1,10.5,2026-02-28
2026-02-28,S005,P0137,0,2,1,0.0,2026-02-18
2026-02-28,S005,P0138,0,2,1,0.0,2026-02-23
2026-02-28,S005,P0139,0,2,1,0.0,2026-02-24
2026-02-28,S005,P0140,2,2,1,6.2,2026-02-23
2026-02-28,S005,P0141,1,2,1,30.0,2026-02-20
2026-02-28,S005,P0142,0,2,1,0.0,2026-02-23
2026-02-28,S005,P0143,0,2,1,0.0,2026-02-26
2026-02-28,S005,P0144,0,2,1,0.0,2026-02-20
2026-02-28,S005,P0145,0,2,1,0.0,2026-02-19
2026-02-28,S005,P0146,0,2,1,0.0,2026-02-18
2026-02-28,S005,P0147,0,2,1,0.0,2026-02-24
2026-02-28,S005,P0148,0,2,1,0.0,2026-02-20
2026-02-28,S005,P0149,0,2,1,0.0,2026-02-27
2026-02-28,S005,P0150,1,2,1,7.5,2026-02-24
2026-02-28,S005,P0151,0,2,1,0.0,2026-02-18
2026-02-28,S005,P0152,0,2,1,0.0,2026-02-19
2026-02-28,S005,P0153,0,2,1,0.0,2026-02-28
2026-02-28,S005,P0154,0,2,1,0.0,2026-02-23
2026-02-28,S005,P0155,0,2,1,0.0,2026-02-21
2026-02-28,S005,P0156,0,2,1,0.0,2026-02-26
2026-02-28,S005,P0157,0,2,1,0.0,2026-02-23
2026-02-28,S005,P0158,0,2,1,0.0,2026-02-23
2026-02-28,S005,P0159,3,2,1,7.5,2026-02-28
2026-02-28,S005,P0160,0,2,1,0.0,2026-02-20
2026-02-28,S005,P0161,2,2,1,4.4,2026-02-26
2026-02-28,S005,P0162,0,2,1,0.0,2026-02-20
2026-02-28,S005,P0163,0,2,1,0.0,2026-02-21
2026-02-28,S005,P0164,2,2,1,4.3,2026-02-27
2026-02-28,S005,P0165,0,2,1,0.0,2026-02-21
2026-02-28,S005,P0166,0,2,1,0.0,2026-02-22
2026-02-28,S005,P0167,0,2,1,0.0,2026-02-19
2026-02-28,S005,P0168,0,2,1,0.0,2026-02-26
2026-02-28,S005,P0169,0,2,1,0.0,2026-02-23
2026-02-28,S005,P0170,1,2,1,3.1,2026-02-23
2026-02-28,S005,P0171,1,2,1,2.7,2026-02-25
2026-02-28,S005,P0172,2,2,1,7.4,2026-02-24
2026-02-28,S005,P0173,2,2,1,6.2,2026-02-27
2026-02-28,S005,P0174,1,2,1,7.5,2026-02-23
2026-02-28,S005,P0175,0,2,1,0.0,2026-02-24
2026-02-28,S005,P0176,0,2,1,0.0,2026-02-18
2026-02-28,S005,P0177,3,2,1,12.1,2026-02-21
2026-02-28,S005,P0178,0,2,1,0.0,2026-02-22
2026-02-28,S005,P0179,1,2,1,9.0,2026-02-19
2026-02-28,S005,P0180,4,2,1,8.4,2026-02-23
2026-02-28,S005,P0181,1,2,1,7.5,2026-02-28
2026-02-28,S005,P0182,1,2,1,15.0,2026-02-27
2026-02-28,S005,P0183,2,2,1,4.7,2026-02-23
2026-02-28,S005,P0184,0,2,1,0.0,2026-02-28
2026-02-28,S005,P0185,1,2,1,6.8,2026-02-22
2026-02-28,S005,P0186,0,2,1,0.0,2026-02-20
2026-02-28,S005,P0187,0,2,1,0.0,2026-02-24
2026-02-28,S005,P0188,0,2,1,0.0,2026-02-20
2026-02-28,S005,P0189,0,2,1,0.0,2026-02-18
2026-02-28,S005,P0190,0,2,1,0.0,2026-02-21
2026-02-28,S005,P0191,0,2,1,0.0,2026-02-27
2026-02-28,S005,P0192,0,2,1,0.0,2026-02-24
2026-02-28,S006,P0001,0,2,1,0.0,2026-02-27
2026-02-28,S006,P0002,0,2,1,0.0,2026-02-24
2026-02-28,S006,P0003,4,2,1,10.2,2026-02-27
2026-02-28,S006,P0004,1,2,1,3.9,2026-02-18
2026-02-28,S006,P0005,1,2,1,6.1,2026-02-20
2026-02-28,S006,P0006,1,2,1,10.0,2026-02-20
2026-02-28,S006,P0007,0,2,1,0.0,2026-02-24
2026-02-28,S006,P0008,0,2,1,0.0,2026-02-28
2026-02-28,S006,P0009,1,2,1,3.1,2026-02-25
2026-02-28,S006,P0010,0,2,1,0.0,2026-02-27
2026-02-28,S006,P0011,1,2,1,4.8,2026-02-25
2026-02-28,S006,P0012,0,2,1,0.0,2026-02-22
2026-02-28,S006,P0013,0,2,1,0.0,2026-02-21
2026-02-28,S006,P0014,0,2,1,0.0,2026-02-24
2026-02-28,S006,P0015,1,2,1,3.3,2026-02-27
2026-02-28,S006,P0016,0,2,1,0.0,2026-02-21
2026-02-28,S006,P0017,0,2,1,0.0,2026-02-27
2026-02-28,S006,P0018,0,2,1,0.0,2026-02-21
2026-02-28,S006,P0019,0,2,1,0.0,2026-02-19
2026-02-28,S006,P0020,0,2,1,0.0,2026-02-18
2026-02-28,S006,P0021,0,2,1,0.0,2026-02-24
2026-02-28,S006,P0022,0,2,1,0.0,2026-02-24
2026-02-28,S006,P0023,3,2,1,8.4,2026-02-20
2026-02-28,S006,P0024,0,2,1,0.0,2026-02-21
2026-02-28,S006,P0025,4,3,1,8.0,2026-02-22
2026-02-28,S006,P0026,0,2,1,0.0,2026-02-20
2026-02-28,S006,P0027,3,2,1,12.4,2026-02-25
2026-02-28,S006,P0028,2,3,1,4.4,2026-02-22
2026-02-28,S006,P0029,0,2,1,0.0,2026-02-24
2026-02-28,S006,P0030,0,2,1,0.0,2026-02-26
2026-02-28,S006,P0031,0,2,1,0.0,2026-02-22
2026-02-28,S006,P0032,0,2,1,0.0,2026-02-18
2026-02-28,S006,P0033,0,2,1,0.0,2026-02-20
2026-02-28,S006,P0034,1,2,1,7.5,2026-02-24
2026-02-28,S006,P0035,0,2,1,0.0,2026-02-20
2026-02-28,S006,P0036,0,2,1,0.0,2026-02-28
2026-02-28,S006,P0037,2,2,1,4.9,2026-02-18
2026-02-28,S006,P0038,0,2,1,0.0,2026-02-18
2026-02-28,S006,P0039,0,2,1,0.0,2026-02-27
2026-02-28,S006,P0040,1,2,1,6.0,2026-02-21
2026-02-28,S006,P0041,0,2,1,0.0,2026-02-23
2026-02-28,S006,P0042,6,2,1,12.2,2026-02-22
2026-02-28,S006,P0043,0,2,1,0.0,2026-02-18
2026-02-28,S006,P0044,0,2,1,0.0,2026-02-20
2026-02-28,S006,P0045,0,2,1,0.0,2026-02-22
2026-02-28,S006,P0046,0,2,1,0.0,2026-02-18
2026-02-28,S006,P0047,0,2,1,0.0,2026-02-24
2026-02-28,S006,P0048,1,2,1,5.0,2026-02-28
2026-02-28,S006,P0049,0,2,1,0.0,2026-02-23
2026-02-28,S006,P0050,0,2,1,0.0,2026-02-24
2026-02-28,S006,P0051,2,2,1,5.8,2026-02-19
2026-02-28,S006,P0052,0,2,1,0.0,2026-02-21
2026-02-28,S006,P0053,4,2,1,13.7,2026-02-21
2026-02-28,S006,P0054,2,2,1,8.9,2026-02-25
2026-02-28,S006,P0055,0,2,1,0.0,2026-02-22
2026-02-28,S006,P0056,1,2,1,3.6,2026-02-18
2026-02-28,S006,P0057,0,2,1,0.0,2026-02-26
2026-02-28,S006,P0058,0,2,1,0.0,2026-02-26
2026-02-28,S006,P0059,0,2,1,0.0,2026-02-21
2026-02-28,S006,P0060,1,2,1,6.0,2026-02-20
2026-02-28,S006,P0061,0,2,1,0.0,2026-02-21
2026-02-28,S006,P0062,1,2,1,2.6,2026-02-28
2026-02-28,S006,P0063,0,2,1,0.0,2026-02-26
2026-02-28,S006,P0064,5,2,1,13.5,2026-02-25
2026-02-28,S006,P0065,0,2,1,0.0,2026-02-24
2026-02-28,S006,P0066,1,2,1,30.0,2026-02-24
2026-02-28,S006,P0067,0,2,1,0.0,2026-02-28
2026-02-28,S006,P0068,0,2,1,0.0,2026-02-25
2026-02-28,S006,P0069,2,2,1,10.8,2026-02-19
2026-02-28,S006,P0070,1,2,1,10.0,2026-02-20
2026-02-28,S006,P0071,0,2,1,0.0,2026-02-28
2026-02-28,S006,P0072,2,2,1,6.4,2026-02-20
2026-02-28,S006,P0073,3,3,1,6.1,2026-02-20
2026-02-28,S006,P0074,0,2,1,0.0,2026-02-24
2026-02-28,S006,P0075,0,2,1,0.0,2026-02-20
2026-02-28,S006,P0076,0,2,1,0.0,2026-02-21
2026-02-28,S006,P0077,0,2,1,0.0,2026-02-22
2026-02-28,S006,P0078,0,2,1,0.0,2026-02-25
2026-02-28,S006,P0079,1,2,1,7.9,2026-02-23
2026-02-28,S006,P0080,1,2,1,6.0,2026-02-22
2026-02-28,S006,P0081,0,2,1,0.0,2026-02-26
2026-02-28,S006,P0082,0,2,1,0.0,2026-02-23
2026-02-28,S006,P0083,0,2,1,0.0,2026-02-23
2026-02-28,S006,P0084,0,2,1,0.0,2026-02-18
2026-02-28,S006,P0085,3,2,1,7.7,2026-02-24
2026-02-28,S006,P0086,0,2,1,0.0,2026-02-22
2026-02-28,S006,P0087,3,2,1,10.3,2026-02-18
2026-02-28,S006,P0088,0,2,1,0.0,2026-02-25
2026-02-28,S006,P0089,0,2,1,0.0,2026-02-25
2026-02-28,S006,P0090,2,2,1,9.6,2026-02-19
2026-02-28,S006,P0091,1,2,1,10.0,2026-02-25
2026-02-28,S006,P0092,0,2,1,0.0,2026-02-24
2026-02-28,S006,P0093,2,2,1,8.0,2026-02-28
2026-02-28,S006,P0094,0,2,1,0.0,2026-02-20
2026-02-28,S006,P0095,1,2,1,6.1,2026-02-19
2026-02-28,S006,P0096,2,2,1,7.9,2026-02-28
2026-02-28,S006,P0097,0,2,1,0.0,2026-02-28
2026-02-28,S006,P0098,1,2,1,8.7,2026-02-18
2026-02-28,S006,P0099,5,2,1,13.1,2026-02-18
2026-02-28,S006,P0100,0,2,1,0.0,2026-02-22
2026-02-28,S006,P0101,1,2,1,3.1,2026-02-25
2026-02-28,S006,P0102,2,2,1,6.7,2026-02-27
2026-02-28,S006,P0103,1,2,1,5.5,2026-02-25
2026-02-28,S006,P0104,0,2,1,0.0,2026-02-18
2026-02-28,S006,P0105,1,2,1,4.8,2026-02-26
2026-02-28,S006,P0106,0,2,1,0.0,2026-02-19
2026-02-28,S006,P0107,3,2,1,9.0,2026-02-21
2026-02-28,S006,P0108,1,2,1,7.5,2026-02-21
2026-02-28,S006,P0109,2,2,1,12.0,2026-02-22
2026-02-28,S006,P0110,0,2,1,0.0,2026-02-23
2026-02-28,S006,P0111,0,2,1,0.0,2026-02-19
2026-02-28,S006,P0112,1,2,1,5.0,2026-02-22
2026-02-28,S006,P0113,0,2,1,0.0,2026-02-25
2026-02-28,S006,P0114,0,2,1,0.0,2026-02-25
2026-02-28,S006,P0115,1,2,1,2.9,2026-02-24
2026-02-28,S006,P0116,0,2,1,0.0,2026-02-21
2026-02-28,S006,P0117,0,2,1,0.0,2026-02-25
2026-02-28,S006,P0118,0,2,1,0.0,2026-02-24
2026-02-28,S006,P0119,1,2,1,15.0,2026-02-28
2026-02-28,S006,P0120,1,2,1,7.5,2026-02-27
2026-02-28,S006,P0121,0,2,1,0.0,2026-02-20
2026-02-28,S006,P0122,0,2,1,0.0,2026-02-23
2026-02-28,S006,P0123,0,2,1,0.0,2026-02-28
2026-02-28,S006,P0124,0,2,1,0.0,2026-02-19
2026-02-28,S006,P0125,0,2,1,0.0,2026-02-19
2026-02-28,S006,P0126,1,2,1,7.5,2026-02-23
2026-02-28,S006,P0127,1,2,1,5.0,2026-02-20
2026-02-28,S006,P0128,1,2,1,30.0,2026-02-20
2026-02-28,S006,P0129,4,2,1,10.6,2026-02-21
2026-02-28,S006,P0130,1,2,1,7.2,2026-02-28
2026-02-28,S006,P0131,4,2,1,9.8,2026-02-23
2026-02-28,S006,P0132,0,2,1,0.0,2026-02-22
2026-02-28,S006,P0133,0,2,1,0.0,2026-02-27
2026-02-28,S006,P0134,0,2,1,0.0,2026-02-18
2026-02-28,S006,P0135,0,2,1,0.0,2026-02-25
2026-02-28,S006,P0136,1,2,1,2.9,2026-02-28
2026-02-28,S006,P0137,1,2,1,6.4,2026-02-21
2026-02-28,S006,P0138,4,2,1,11.9,2026-02-23
2026-02-28,S006,P0139,0,2,1,0.0,2026-02-20
2026-02-28,S006,P0140,0,2,1,0.0,2026-02-23
2026-02-28,S006,P0141,3,2,1,7.4,2026-02-27
2026-02-28,S006,P0142,0,2,1,0.0,2026-02-23
2026-02-28,S006,P0143,2,2,1,8.8,2026-02-25
2026-02-28,S006,P0144,0,2,1,0.0,2026-02-22
2026-02-28,S006,P0145,4,2,1,9.8,2026-02-19
2026-02-28,S006,P0146,0,2,1,0.0,2026-02-22
2026-02-28,S006,P0147,4,2,1,10.0,2026-02-19
2026-02-28,S006,P0148,4,2,1,9.9,2026-02-24
2026-02-28,S006,P0149,2,2,1,10.4,2026-02-26
2026-02-28,S006,P0150,0,2,1,0.0,2026-02-21
2026-02-28,S006,P0151,0,2,1,0.0,2026-02-22
2026-02-28,S006,P0152,0,2,1,0.0,2026-02-24
2026-02-28,S006,P0153,0,2,1,0.0,2026-02-28
2026-02-28,S006,P0154,0,2,1,0.0,2026-02-26
2026-02-28,S006,P0155,0,2,1,0.0,2026-02-23
2026-02-28,S006,P0156,3,2,1,7.3,2026-02-24
2026-02-28,S006,P0157,0,2,1,0.0,2026-02-28
2026-02-28,S006,P0158,0,2,1,0.0,2026-02-21
2026-02-28,S006,P0159,1,2,1,4.7,2026-02-24
2026-02-28,S006,P0160,0,2,1,0.0,2026-02-19
2026-02-28,S006,P0161,0,2,1,0.0,2026-02-25
2026-02-28,S006,P0162,4,2,1,9.3,2026-02-26
2026-02-28,S006,P0163,3,2,1,8.5,2026-02-21
2026-02-28,S006,P0164,0,2,1,0.0,2026-02-19
2026-02-28,S006,P0165,0,2,1,0.0,2026-02-19
2026-02-28,S006,P0166,0,2,1,0.0,2026-02-19
2026-02-28,S006,P0167,0,2,1,0.0,2026-02-24
2026-02-28,S006,P0168,0,2,1,0.0,2026-02-28
2026-02-28,S006,P0169,0,2,1,0.0,2026-02-21
2026-02-28,S006,P0170,0,2,1,0.0,2026-02-28
2026-02-28,S006,P0171,4,2,1,8.6,2026-02-21
2026-02-28,S006,P0172,1,2,1,5.0,2026-02-26
2026-02-28,S006,P0173,0,2,1,0.0,2026-02-23
2026-02-28,S006,P0174,1,2,1,6.0,2026-02-28
2026-02-28,S006,P0175,0,2,1,0.0,2026-02-23
2026-02-28,S006,P0176,0,2,1,0.0,2026-02-27
2026-02-28,S006,P0177,2,2,1,4.5,2026-02-23
2026-02-28,S006,P0178,0,2,1,0.0,2026-02-18
2026-02-28,S006,P0179,0,2,1,0.0,2026-02-25
2026-02-28,S006,P0180,1,2,1,7.9,2026-02-26
2026-02-28,S006,P0181,0,2,1,0.0,2026-02-26
2026-02-28,S006,P0182,3,2,1,7.3,2026-02-28
2026-02-28,S006,P0183,0,2,1,0.0,2026-02-20
2026-02-28,S006,P0184,0,2,1,0.0,2026-02-25
2026-02-28,S006,P0185,1,2,1,10.0,2026-02-27
2026-02-28,S006,P0186,1,2,1,2.7,2026-02-19
2026-02-28,S006,P0187,2,2,1,9.6,2026-02-20
2026-02-28,S006,P0188,4,2,1,9.4,2026-02-27
2026-02-28,S006,P0189,0,2,1,0.0,2026-02-25
2026-02-28,S006,P0190,0,2,1,0.0,2026-02-19
2026-02-28,S006,P0191,1,2,1,2.6,2026-02-25
2026-02-28,S006,P0192,2,2,1,7.1,2026-02-27
2026-02-28,S007,P0001,0,2,1,0.0,2026-02-28
2026-02-28,S007,P0002,0,2,1,0.0,2026-02-26
2026-02-28,S007,P0003,4,2,1,9.6,2026-02-18
2026-02-28,S007,P0004,0,2,1,0.0,2026-02-26
2026-02-28,S007,P0005,3,2,1,11.6,2026-02-21
2026-02-28,S007,P0006,2,2,1,5.7,2026-02-18
2026-02-28,S007,P0007,0,2,1,0.0,2026-02-27
2026-02-28,S007,P0008,0,2,1,0.0,2026-02-23
2026-02-28,S007,P0009,0,2,1,0.0,2026-02-22
2026-02-28,S007,P0010,0,2,1,0.0,2026-02-26
2026-02-28,S007,P0011,5,2,1,11.5,2026-02-23
2026-02-28,S007,P0012,0,2,1,0.0,2026-02-25
2026-02-28,S007,P0013,0,2,1,0.0,2026-02-26
2026-02-28,S007,P0014,0,2,1,0.0,2026-02-25
2026-02-28,S007,P0015,0,2,1,0.0,2026-02-25
2026-02-28,S007,P0016,1,2,1,2.4,2026-02-24
2026-02-28,S007,P0017,0,2,1,0.0,2026-02-24
2026-02-28,S007,P0018,0,2,1,0.0,2026-02-19
2026-02-28,S007,P0019,0,2,1,0.0,2026-02-23
2026-02-28,S007,P0020,1,2,1,4.3,2026-02-25
2026-02-28,S007,P0021,1,2,1,4.4,2026-02-21
2026-02-28,S007,P0022,1,2,1,8.4,2026-02-22
2026-02-28,S007,P0023,2,2,1,7.9,2026-02-19
2026-02-28,S007,P0024,1,2,1,2.9,2026-02-23
2026-02-28,S007,P0025,0,2,1,0.0,2026-02-21
2026-02-28,S007,P0026,0,2,1,0.0,2026-02-21
2026-02-28,S007,P0027,1,2,1,2.3,2026-02-19
2026-02-28,S007,P0028,5,3,1,11.1,2026-02-20
2026-02-28,S007,P0029,2,2,1,11.3,2026-02-21
2026-02-28,S007,P0030,0,2,1,0.0,2026-02-21
2026-02-28,S007,P0031,1,3,1,2.1,2026-02-28
2026-02-28,S007,P0032,0,2,1,0.0,2026-02-28
2026-02-28,S007,P0033,0,2,1,0.0,2026-02-24
2026-02-28,S007,P0034,0,2,1,0.0,2026-02-19
2026-02-28,S007,P0035,1,2,1,2.7,2026-02-21
2026-02-28,S007,P0036,1,2,1,10.0,2026-02-22
2026-02-28,S007,P0037,0,2,1,0.0,2026-02-21
2026-02-28,S007,P0038,0,2,1,0.0,2026-02-18
2026-02-28,S007,P0039,2,2,1,9.5,2026-02-24
2026-02-28,S007,P0040,0,2,1,0.0,2026-02-28
2026-02-28,S007,P0041,0,2,1,0.0,2026-02-27
2026-02-28,S007,P0042,0,2,1,0.0,2026-02-18
2026-02-28,S007,P0043,0,2,1,0.0,2026-02-28
2026-02-28,S007,P0044,0,2,1,0.0,2026-02-21
2026-02-28,S007,P0045,1,2,1,3.0,2026-02-25
2026-02-28,S007,P0046,0,2,1,0.0,2026-02-20
2026-02-28,S007,P0047,0,2,1,0.0,2026-02-19
2026-02-28,S007,P0048,2,2,1,5.8,2026-02-25
2026-02-28,S007,P0049,0,2,1,0.0,2026-02-23
2026-02-28,S007,P0050,0,2,1,0.0,2026-02-22
2026-02-28,S007,P0051,0,2,1,0.0,2026-02-24
2026-02-28,S007,P0052,0,2,1,0.0,2026-02-25
2026-02-28,S007,P0053,1,2,1,7.4,2026-02-18
2026-02-28,S007,P0054,0,2,1,0.0,2026-02-21
2026-02-28,S007,P0055,0,2,1,0.0,2026-02-27
2026-02-28,S007,P0056,0,2,1,0.0,2026-02-24
2026-02-28,S007,P0057,1,2,1,4.8,2026-02-25
2026-02-28,S007,P0058,2,2,1,5.7,2026-02-25
2026-02-28,S007,P0059,0,2,1,0.0,2026-02-19
2026-02-28,S007,P0060,0,2,1,0.0,2026-02-25
2026-02-28,S007,P0061,3,2,1,6.6,2026-02-19
2026-02-28,S007,P0062,0,2,1,0.0,2026-02-24
2026-02-28,S007,P0063,0,2,1,0.0,2026-02-27
2026-02-28,S007,P0064,0,2,1,0.0,2026-02-20
2026-02-28,S007,P0065,1,2,1,3.8,2026-02-22
2026-02-28,S007,P0066,0,2,1,0.0,2026-02-19
2026-02-28,S007,P0067,1,2,1,7.5,2026-02-27
2026-02-28,S007,P0068,0,2,1,0.0,2026-02-23
2026-02-28,S007,P0069,0,2,1,0.0,2026-02-25
2026-02-28,S007,P0070,0,2,1,0.0,2026-02-24
2026-02-28,S007,P0071,0,2,1,0.0,2026-02-18
2026-02-28,S007,P0072,2,2,1,6.0,2026-02-28
2026-02-28,S007,P0073,0,2,1,0.0,2026-02-24
2026-02-28,S007,P0074,0,2,1,0.0,2026-02-23
2026-02-28,S007,P0075,1,2,1,10.0,2026-02-27
2026-02-28,S007,P0076,0,2,1,0.0,2026-02-19
2026-02-28,S007,P0077,0,2,1,0.0,2026-02-27
2026-02-28,S007,P0078,5,2,1,10.8,2026-02-20
2026-02-28,S007,P0079,0,2,1,0.0,2026-02-21
2026-02-28,S007,P0080,1,2,1,10.0,2026-02-20
2026-02-28,S007,P0081,1,2,1,3.8,2026-02-23
2026-02-28,S007,P0082,1,2,1,2.3,2026-02-27
2026-02-28,S007,P0083,0,2,1,0.0,2026-02-28
2026-02-28,S007,P0084,0,2,1,0.0,2026-02-27
2026-02-28,S007,P0085,0,2,1,0.0,2026-02-25
2026-02-28,S007,P0086,0,2,1,0.0,2026-02-21
2026-02-28,S007,P0087,0,2,1,0.0,2026-02-21
2026-02-28,S007,P0088,1,2,1,7.4,2026-02-26
2026-02-28,S007,P0089,0,2,1,0.0,2026-02-27
2026-02-28,S007,P0090,0,2,1,0.0,2026-02-23
2026-02-28,S007,P0091,0,2,1,0.0,2026-02-26
2026-02-28,S007,P0092,0,2,1,0.0,2026-02-20
2026-02-28,S007,P0093,0,2,1,0.0,2026-02-21
2026-02-28,S007,P0094,2,2,1,4.8,2026-02-21
2026-02-28,S007,P0095,0,2,1,0.0,2026-02-20
2026-02-28,S007,P0096,0,2,1,0.0,2026-02-18
2026-02-28,S007,P0097,1,2,1,2.1,2026-02-25
2026-02-28,S007,P0098,2,2,1,5.4,2026-02-20
2026-02-28,S007,P0099,0,2,1,0.0,2026-02-24
2026-02-28,S007,P0100,0,2,1,0.0,2026-02-23
2026-02-28,S007,P0101,0,2,1,0.0,2026-02-25
2026-02-28,S007,P0102,1,2,1,6.0,2026-02-25
2026-02-28,S007,P0103,0,2,1,0.0,2026-02-18
2026-02-28,S007,P0104,0,2,1,0.0,2026-02-28
2026-02-28,S007,P0105,0,2,1,0.0,2026-02-21
2026-02-28,S007,P0106,0,2,1,0.0,2026-02-28
2026-02-28,S007,P0107,0,2,1,0.0,2026-02-19
2026-02-28,S007,P0108,0,2,1,0.0,2026-02-25
2026-02-28,S007,P0109,0,2,1,0.0,2026-02-28
2026-02-28,S007,P0110,0,2,1,0.0,2026-02-23
2026-02-28,S007,P0111,0,2,1,0.0,2026-02-28
2026-02-28,S007,P0112,0,2,1,0.0,2026-02-23
2026-02-28,S007,P0113,0,2,1,0.0,2026-02-24
2026-02-28,S007,P0114,0,2,1,0.0,2026-02-20
2026-02-28,S007,P0115,0,2,1,0.0,2026-02-27
2026-02-28,S007,P0116,4,2,1,11.8,2026-02-24
2026-02-28,S007,P0117,4,2,1,11.4,2026-02-26
2026-02-28,S007,P0118,0,2,1,0.0,2026-02-19
2026-02-28,S007,P0119,0,2,1,0.0,2026-02-26
2026-02-28,S007,P0120,0,2,1,0.0,2026-02-25
2026-02-28,S007,P0121,1,2,1,4.2,2026-02-27
2026-02-28,S007,P0122,1,2,1,10.0,2026-02-27
2026-02-28,S007,P0123,0,2,1,0.0,2026-02-26
2026-02-28,S007,P0124,0,2,1,0.0,2026-02-28
2026-02-28,S007,P0125,1,2,1,7.1,2026-02-18
2026-02-28,S007,P0126,0,2,1,0.0,2026-02-18
2026-02-28,S007,P0127,1,2,1,7.5,2026-02-20
2026-02-28,S007,P0128,0,2,1,0.0,2026-02-23
2026-02-28,S007,P0129,0,2,1,0.0,2026-02-19
2026-02-28,S007,P0130,1,2,1,3.8,2026-02-27
2026-02-28,S007,P0131,0,2,1,0.0,2026-02-27
2026-02-28,S007,P0132,0,2,1,0.0,2026-02-24
2026-02-28,S007,P0133,0,2,1,0.0,2026-02-21
2026-02-28,S007,P0134,0,2,1,0.0,2026-02-19
2026-02-28,S007,P0135,0,2,1,0.0,2026-02-19
2026-02-28,S007,P0136,3,2,1,6.8,2026-02-23
2026-02-28,S007,P0137,2,2,1,7.7,2026-02-28
2026-02-28,S007,P0138,0,2,1,0.0,2026-02-22
2026-02-28,S007,P0139,0,2,1,0.0,2026-02-21
2026-02-28,S007,P0140,0,2,1,0.0,2026-02-22
2026-02-28,S007,P0141,0,2,1,0.0,2026-02-23
2026-02-28,S007,P0142,0,2,1,0.0,2026-02-19
2026-02-28,S007,P0143,0,2,1,0.0,2026-02-21
2026-02-28,S007,P0144,0,2,1,0.0,2026-02-26
2026-02-28,S007,P0145,1,2,1,5.5,2026-02-27
2026-02-28,S007,P0146,0,2,1,0.0,2026-02-24
2026-02-28,S007,P0147,3,2,1,11.2,2026-02-28
2026-02-28,S007,P0148,5,2,1,10.6,2026-02-24
2026-02-28,S007,P0149,3,2,1,8.2,2026-02-25
2026-02-28,S007,P0150,0,2,1,0.0,2026-02-25
2026-02-28,S007,P0151,3,2,1,8.1,2026-02-20
2026-02-28,S007,P0152,2,2,1,4.1,2026-02-26
2026-02-28,S007,P0153,0,2,1,0.0,2026-02-26
2026-02-28,S007,P0154,0,2,1,0.0,2026-02-28
2026-02-28,S007,P0155,1,2,1,7.5,2026-02-19
2026-02-28,S007,P0156,0,2,1,0.0,2026-02-19
2026-02-28,S007,P0157,2,2,1,12.0,2026-02-28
2026-02-28,S007,P0158,0,2,1,0.0,2026-02-28
2026-02-28,S007,P0159,0,2,1,0.0,2026-02-18
2026-02-28,S007,P0160,1,2,1,5.0,2026-02-24
2026-02-28,S007,P0161,0,2,1,0.0,2026-02-25
2026-02-28,S007,P0162,0,2,1,0.0,2026-02-24
2026-02-28,S007,P0163,0,2,1,0.0,2026-02-26
2026-02-28,S007,P0164,0,2,1,0.0,2026-02-28
2026-02-28,S007,P0165,1,2,1,7.5,2026-02-22
2026-02-28,S007,P0166,0,2,1,0.0,2026-02-24
2026-02-28,S007,P0167,0,2,1,0.0,2026-02-28
2026-02-28,S007,P0168,0,2,1,0.0,2026-02-20
2026-02-28,S007,P0169,0,2,1,0.0,2026-02-27
2026-02-28,S007,P0170,0,3,1,0.0,2026-02-21
2026-02-28,S007,P0171,0,2,1,0.0,2026-02-28
2026-02-28,S007,P0172,0,2,1,0.0,2026-02-28
2026-02-28,S007,P0173,1,2,1,5.6,2026-02-28
2026-02-28,S007,P0174,1,2,1,6.3,2026-02-23
2026-02-28,S007,P0175,1,2,1,4.2,2026-02-18
2026-02-28,S007,P0176,0,2,1,0.0,2026-02-28
2026-02-28,S007,P0177,0,2,1,0.0,2026-02-23
2026-02-28,S007,P0178,0,2,1,0.0,2026-02-22
2026-02-28,S007,P0179,1,2,1,2.3,2026-02-26
2026-02-28,S007,P0180,1,2,1,2.2,2026-02-23
2026-02-28,S007,P0181,0,2,1,0.0,2026-02-28
2026-02-28,S007,P0182,0,2,1,0.0,2026-02-18
2026-02-28,S007,P0183,0,2,1,0.0,2026-02-28
2026-02-28,S007,P0184,0,2,1,0.0,2026-02-24
2026-02-28,S007,P0185,0,2,1,0.0,2026-02-26
2026-02-28,S007,P0186,4,2,1,10.9,2026-02-25
2026-02-28,S007,P0187,1,2,1,2.2,2026-02-21
2026-02-28,S007,P0188,1,2,1,9.3,2026-02-21
2026-02-28,S007,P0189,0,2,1,0.0,2026-02-21
2026-02-28,S007,P0190,0,2,1,0.0,2026-02-18
2026-02-28,S007,P0191,2,2,1,6.1,2026-02-27
2026-02-28,S007,P0192,4,2,1,11.8,2026-02-21
2026-02-28,S008,P0001,0,2,1,0.0,2026-02-27
2026-02-28,S008,P0002,0,2,1,0.0,2026-02-20
2026-02-28,S008,P0003,4,2,1,8.2,2026-02-24
2026-02-28,S008,P0004,0,2,1,0.0,2026-02-21
